timestamp,open,high,low,close,volume
2024-01-05 10:00:00,1.1033,1.1037,1.10232,1.10246,3854
2024-01-05 10:15:00,1.10246,1.10397,1.10242,1.10382,4852
2024-01-05 10:30:00,1.10382,1.10445,1.10367,1.1042,3013
2024-01-05 10:45:00,1.1042,1.10435,1.10372,1.10429,4496
2024-01-05 11:00:00,1.10429,1.1051,1.10405,1.1049,1543
2024-01-05 11:15:00,1.1049,1.105,1.10419,1.10439,3339
2024-01-05 11:30:00,1.10439,1.10476,1.10373,1.10408,2801
2024-01-05 11:45:00,1.10408,1.10455,1.10403,1.10417,1637
2024-01-05 12:00:00,1.10417,1.1045,1.1027,1.10289,4775
2024-01-05 12:15:00,1.10289,1.10325,1.10198,1.10213,3680
2024-01-05 12:30:00,1.10213,1.10234,1.10053,1.10086,4195
2024-01-05 12:45:00,1.10086,1.10119,1.09992,1.10035,3395
2024-01-05 13:00:00,1.10035,1.10122,1.09993,1.10101,1010
2024-01-05 13:15:00,1.10101,1.10173,1.10055,1.10127,3420
2024-01-05 13:30:00,1.10127,1.10273,1.10109,1.10228,3684
2024-01-05 13:45:00,1.10228,1.10352,1.10216,1.10344,3651
2024-01-05 14:00:00,1.10344,1.10394,1.10241,1.10282,4784
2024-01-05 14:15:00,1.10282,1.10382,1.10235,1.10381,3452
2024-01-05 14:30:00,1.10381,1.10457,1.10335,1.1042,2269
2024-01-05 14:45:00,1.1042,1.10547,1.10385,1.10533,4955
2024-01-05 15:00:00,1.10533,1.1057,1.10482,1.10519,3655
2024-01-05 15:15:00,1.10519,1.10556,1.10427,1.10435,1598
2024-01-05 15:30:00,1.10435,1.10561,1.10389,1.10552,1323
2024-01-05 15:45:00,1.10552,1.10704,1.10506,1.10678,3744
2024-01-05 16:00:00,1.10678,1.10705,1.10642,1.10692,4213
2024-01-05 16:15:00,1.10692,1.10726,1.10542,1.10547,1447
2024-01-05 16:30:00,1.10547,1.10574,1.10484,1.10491,1862
2024-01-05 16:45:00,1.10491,1.10531,1.10452,1.10528,3189
2024-01-05 17:00:00,1.10528,1.10552,1.10395,1.10435,2993
2024-01-05 17:15:00,1.10435,1.10481,1.1036,1.10366,2020
2024-01-05 17:30:00,1.10366,1.10385,1.10324,1.10365,1135
2024-01-05 17:45:00,1.10365,1.10403,1.10232,1.10267,2095
2024-01-05 18:00:00,1.10267,1.1042,1.10234,1.10407,3289
2024-01-05 18:15:00,1.10407,1.10463,1.10376,1.1042,2076
2024-01-05 18:30:00,1.1042,1.10428,1.10257,1.10304,2028
2024-01-05 18:45:00,1.10304,1.10317,1.10287,1.10302,2062
2024-01-05 19:00:00,1.10302,1.10327,1.1023,1.10253,3419
2024-01-05 19:15:00,1.10253,1.10391,1.1021,1.10363,4512
2024-01-05 19:30:00,1.10363,1.10501,1.10315,1.10484,4272
2024-01-05 19:45:00,1.10484,1.10491,1.10442,1.10466,3594
2024-01-05 20:00:00,1.10466,1.10496,1.10365,1.10393,1878
2024-01-05 20:15:00,1.10393,1.10499,1.10363,1.10461,3488
2024-01-05 20:30:00,1.10461,1.10509,1.10427,1.10495,3888
2024-01-05 20:45:00,1.10495,1.10635,1.10469,1.10599,3634
2024-01-05 21:00:00,1.10599,1.10745,1.10556,1.10712,2417
2024-01-05 21:15:00,1.10712,1.10748,1.10679,1.10707,4778
2024-01-05 21:30:00,1.10707,1.10718,1.10539,1.1056,3080
2024-01-05 21:45:00,1.1056,1.10572,1.10545,1.10559,1963
2024-01-05 22:00:00,1.10559,1.10607,1.10467,1.10489,2599
2024-01-05 22:15:00,1.10489,1.10541,1.10459,1.10512,1148
2024-01-05 22:30:00,1.10512,1.10552,1.10356,1.10388,1419
2024-01-05 22:45:00,1.10388,1.1052,1.10384,1.10513,3438
2024-01-05 23:00:00,1.10513,1.10558,1.10463,1.10548,4462
2024-01-05 23:15:00,1.10548,1.10691,1.10528,1.10674,4248
2024-01-05 23:30:00,1.10674,1.10693,1.10613,1.1062,1481
2024-01-05 23:45:00,1.1062,1.10762,1.10586,1.10755,1974
2024-01-06 00:00:00,1.10755,1.10771,1.1074,1.10755,3844
2024-01-06 00:15:00,1.10755,1.10923,1.10753,1.10895,2279
2024-01-06 00:30:00,1.10895,1.1091,1.10735,1.10758,1628
2024-01-06 00:45:00,1.10758,1.10794,1.10598,1.10636,4470
2024-01-06 01:00:00,1.10636,1.10681,1.10627,1.10679,3519
2024-01-06 01:15:00,1.10679,1.10683,1.10533,1.10562,4887
2024-01-06 01:30:00,1.10562,1.10576,1.10393,1.10414,1094
2024-01-06 01:45:00,1.10414,1.10418,1.10238,1.10268,1759
2024-01-06 02:00:00,1.10268,1.10384,1.10266,1.1034,3811
2024-01-06 02:15:00,1.1034,1.10495,1.1032,1.1047,2079
2024-01-06 02:30:00,1.1047,1.10549,1.1044,1.10524,2394
2024-01-06 02:45:00,1.10524,1.10529,1.10397,1.10399,3556
2024-01-06 03:00:00,1.10399,1.10447,1.10347,1.10387,2667
2024-01-06 03:15:00,1.10387,1.10397,1.10271,1.10272,2928
2024-01-06 03:30:00,1.10272,1.10276,1.10237,1.1025,1794
2024-01-06 03:45:00,1.1025,1.10252,1.1018,1.10207,2794
2024-01-06 04:00:00,1.10207,1.10208,1.10124,1.10146,3712
2024-01-06 04:15:00,1.10146,1.10279,1.10135,1.10253,1681
2024-01-06 04:30:00,1.10253,1.10256,1.10187,1.10204,1139
2024-01-06 04:45:00,1.10204,1.1028,1.10158,1.10272,4646
2024-01-06 05:00:00,1.10272,1.103,1.10246,1.10251,3348
2024-01-06 05:15:00,1.10251,1.1027,1.10102,1.10127,4341
2024-01-06 05:30:00,1.10127,1.1016,1.10045,1.10073,4637
2024-01-06 05:45:00,1.10073,1.10216,1.10057,1.10186,1127
2024-01-06 06:00:00,1.10186,1.1027,1.10185,1.10254,4360
2024-01-06 06:15:00,1.10254,1.10288,1.10158,1.10206,4740
2024-01-06 06:30:00,1.10206,1.1022,1.10141,1.10145,1478
2024-01-06 06:45:00,1.10145,1.10282,1.10109,1.1026,4746
2024-01-06 07:00:00,1.1026,1.10436,1.10216,1.10392,1953
2024-01-06 07:15:00,1.10392,1.10504,1.10363,1.10459,3523
2024-01-06 07:30:00,1.10459,1.10531,1.10457,1.10526,4381
2024-01-06 07:45:00,1.10526,1.10558,1.10437,1.10464,4219
2024-01-06 08:00:00,1.10464,1.10469,1.10448,1.10468,1956
2024-01-06 08:15:00,1.10468,1.10481,1.1032,1.1034,4071
2024-01-06 08:30:00,1.1034,1.10343,1.10259,1.10296,1660
2024-01-06 08:45:00,1.10296,1.10299,1.1021,1.10244,2368
2024-01-06 09:00:00,1.10244,1.103,1.10216,1.10257,4602
2024-01-06 09:15:00,1.10257,1.10305,1.10191,1.10193,4937
2024-01-06 09:30:00,1.10193,1.10304,1.10159,1.10281,4686
2024-01-06 09:45:00,1.10281,1.10296,1.10163,1.10184,3571
2024-01-06 10:00:00,1.10184,1.10309,1.1015,1.10291,1611
2024-01-06 10:15:00,1.10291,1.10307,1.10278,1.10294,2730
2024-01-06 10:30:00,1.10294,1.10461,1.10282,1.10434,1994
2024-01-06 10:45:00,1.10434,1.10525,1.10418,1.10507,3614
2024-01-06 11:00:00,1.10507,1.10509,1.10459,1.10469,2710
2024-01-06 11:15:00,1.10469,1.10506,1.10443,1.10495,1693
2024-01-06 11:30:00,1.10495,1.10519,1.10347,1.10389,2488
2024-01-06 11:45:00,1.10389,1.10568,1.10381,1.10525,2122
2024-01-06 12:00:00,1.10525,1.1054,1.10428,1.10475,2497
2024-01-06 12:15:00,1.10475,1.10525,1.104,1.10427,2682
2024-01-06 12:30:00,1.10427,1.10453,1.10387,1.10397,3827
2024-01-06 12:45:00,1.10397,1.10437,1.10262,1.10303,2732
2024-01-06 13:00:00,1.10303,1.10317,1.10198,1.10216,4320
2024-01-06 13:15:00,1.10216,1.10251,1.10197,1.10241,4729
2024-01-06 13:30:00,1.10241,1.10282,1.10202,1.10215,1579
2024-01-06 13:45:00,1.10215,1.10255,1.10067,1.10094,3403
2024-01-06 14:00:00,1.10094,1.10222,1.10074,1.10209,3908
2024-01-06 14:15:00,1.10209,1.10253,1.10128,1.1016,4812
2024-01-06 14:30:00,1.1016,1.10203,1.10074,1.10108,3005
2024-01-06 14:45:00,1.10108,1.10174,1.10104,1.10145,3247
2024-01-06 15:00:00,1.10145,1.10217,1.10109,1.10189,2860
2024-01-06 15:15:00,1.10189,1.10361,1.10171,1.10328,2898
2024-01-06 15:30:00,1.10328,1.10361,1.10229,1.10232,3583
2024-01-06 15:45:00,1.10232,1.10392,1.10229,1.10361,3971
2024-01-06 16:00:00,1.10361,1.10437,1.10327,1.10388,1499
2024-01-06 16:15:00,1.10388,1.10505,1.10379,1.10505,2607
2024-01-06 16:30:00,1.10505,1.10507,1.1046,1.10485,3477
2024-01-06 16:45:00,1.10485,1.10529,1.10389,1.10417,2262
2024-01-06 17:00:00,1.10417,1.10551,1.1037,1.10514,4503
2024-01-06 17:15:00,1.10514,1.10545,1.1048,1.10511,4523
2024-01-06 17:30:00,1.10511,1.1056,1.1048,1.10546,3231
2024-01-06 17:45:00,1.10546,1.10563,1.10385,1.10422,3730
2024-01-06 18:00:00,1.10422,1.10476,1.10375,1.10455,1005
2024-01-06 18:15:00,1.10455,1.10534,1.10454,1.10505,4922
2024-01-06 18:30:00,1.10505,1.10545,1.10456,1.10536,2329
2024-01-06 18:45:00,1.10536,1.1069,1.1051,1.10676,2745
2024-01-06 19:00:00,1.10676,1.10848,1.10666,1.10822,1791
2024-01-06 19:15:00,1.10822,1.10885,1.10798,1.10881,2233
2024-01-06 19:30:00,1.10881,1.10882,1.10759,1.10793,2284
2024-01-06 19:45:00,1.10793,1.1093,1.10757,1.10883,1374
2024-01-06 20:00:00,1.10883,1.10977,1.1086,1.10934,3749
2024-01-06 20:15:00,1.10934,1.10944,1.10815,1.10861,4427
2024-01-06 20:30:00,1.10861,1.10906,1.10798,1.10834,4195
2024-01-06 20:45:00,1.10834,1.10866,1.10674,1.10712,1977
2024-01-06 21:00:00,1.10712,1.10717,1.10693,1.10704,1489
2024-01-06 21:15:00,1.10704,1.10736,1.10676,1.10691,3583
2024-01-06 21:30:00,1.10691,1.10826,1.10659,1.10823,4226
2024-01-06 21:45:00,1.10823,1.10837,1.10748,1.10768,4139
2024-01-06 22:00:00,1.10768,1.1078,1.1066,1.10689,4652
2024-01-06 22:15:00,1.10689,1.10825,1.10649,1.10817,1379
2024-01-06 22:30:00,1.10817,1.109,1.10792,1.10893,1360
2024-01-06 22:45:00,1.10893,1.1093,1.10852,1.10904,4099
2024-01-06 23:00:00,1.10904,1.10935,1.10738,1.10755,2970
2024-01-06 23:15:00,1.10755,1.10783,1.10681,1.10711,2417
2024-01-06 23:30:00,1.10711,1.10734,1.1063,1.10645,2993
2024-01-06 23:45:00,1.10645,1.10683,1.10628,1.10656,4824
2024-01-07 00:00:00,1.10656,1.108,1.10627,1.10795,2299
2024-01-07 00:15:00,1.10795,1.10832,1.1071,1.10736,1506
2024-01-07 00:30:00,1.10736,1.10793,1.10703,1.10743,1799
2024-01-07 00:45:00,1.10743,1.10784,1.10659,1.10678,3831
2024-01-07 01:00:00,1.10678,1.10684,1.10559,1.10585,2243
2024-01-07 01:15:00,1.10585,1.10638,1.10538,1.10601,4126
2024-01-07 01:30:00,1.10601,1.10688,1.10576,1.10659,3238
2024-01-07 01:45:00,1.10659,1.10756,1.1062,1.10756,2342
2024-01-07 02:00:00,1.10756,1.1079,1.10751,1.10772,3709
2024-01-07 02:15:00,1.10772,1.10792,1.10724,1.10742,2763
2024-01-07 02:30:00,1.10742,1.10826,1.10726,1.10801,2675
2024-01-07 02:45:00,1.10801,1.10902,1.10752,1.10867,4741
2024-01-07 03:00:00,1.10867,1.10915,1.10842,1.10879,3930
2024-01-07 03:15:00,1.10879,1.1088,1.10712,1.10757,3471
2024-01-07 03:30:00,1.10757,1.1077,1.10693,1.10702,2139
2024-01-07 03:45:00,1.10702,1.1073,1.10697,1.10726,1872
2024-01-07 04:00:00,1.10726,1.10797,1.10682,1.10795,3599
2024-01-07 04:15:00,1.10795,1.10879,1.10776,1.10842,2199
2024-01-07 04:30:00,1.10842,1.10886,1.10766,1.10766,1771
2024-01-07 04:45:00,1.10766,1.10776,1.10655,1.10685,3968
2024-01-07 05:00:00,1.10685,1.10691,1.10663,1.10669,3455
2024-01-07 05:15:00,1.10669,1.10687,1.10604,1.10654,4659
2024-01-07 05:30:00,1.10654,1.10677,1.10504,1.10515,3387
2024-01-07 05:45:00,1.10515,1.10571,1.10508,1.10548,4671
2024-01-07 06:00:00,1.10548,1.10597,1.10411,1.10417,3534
2024-01-07 06:15:00,1.10417,1.10445,1.10382,1.10444,3483
2024-01-07 06:30:00,1.10444,1.10473,1.10267,1.10296,2557
2024-01-07 06:45:00,1.10296,1.10375,1.10255,1.10326,2001
2024-01-07 07:00:00,1.10326,1.10366,1.10284,1.10301,3244
2024-01-07 07:15:00,1.10301,1.10326,1.10149,1.10194,2269
2024-01-07 07:30:00,1.10194,1.10227,1.10191,1.10195,3722
2024-01-07 07:45:00,1.10195,1.10197,1.10046,1.10062,2638
2024-01-07 08:00:00,1.10062,1.1008,1.09878,1.09914,1006
2024-01-07 08:15:00,1.09914,1.09942,1.0979,1.09809,1526
2024-01-07 08:30:00,1.09809,1.09985,1.09766,1.09955,1564
2024-01-07 08:45:00,1.09955,1.09995,1.09798,1.09808,3075
2024-01-07 09:00:00,1.09808,1.09851,1.09781,1.09817,4835
2024-01-07 09:15:00,1.09817,1.09866,1.09749,1.09778,3433
2024-01-07 09:30:00,1.09778,1.09796,1.09631,1.09637,1403
2024-01-07 09:45:00,1.09637,1.09661,1.09553,1.09565,4824
2024-01-07 10:00:00,1.09565,1.09613,1.09428,1.09471,2286
2024-01-07 10:15:00,1.09471,1.09553,1.09457,1.09517,3042
2024-01-07 10:30:00,1.09517,1.09618,1.09487,1.09579,4041
2024-01-07 10:45:00,1.09579,1.09615,1.09405,1.09439,2089
2024-01-07 11:00:00,1.09439,1.09487,1.09351,1.09354,2837
2024-01-07 11:15:00,1.09354,1.09364,1.09287,1.093,4080
2024-01-07 11:30:00,1.093,1.09311,1.09138,1.09176,3962
2024-01-07 11:45:00,1.09176,1.09197,1.09071,1.09091,1495
2024-01-07 12:00:00,1.09091,1.09282,1.09071,1.09238,2509
2024-01-07 12:15:00,1.09238,1.09257,1.09139,1.09187,4526
2024-01-07 12:30:00,1.09187,1.09321,1.09182,1.09314,1800
2024-01-07 12:45:00,1.09314,1.09353,1.09259,1.09265,3556
2024-01-07 13:00:00,1.09265,1.09269,1.09242,1.09258,1022
2024-01-07 13:15:00,1.09258,1.09303,1.09216,1.09249,3698
2024-01-07 13:30:00,1.09249,1.093,1.0923,1.09287,2947
2024-01-07 13:45:00,1.09287,1.09357,1.0927,1.0932,4426
2024-01-07 14:00:00,1.0932,1.09322,1.09163,1.09177,4864
2024-01-07 14:15:00,1.09177,1.09253,1.09129,1.09241,2300
2024-01-07 14:30:00,1.09241,1.09279,1.09154,1.09166,1092
2024-01-07 14:45:00,1.09166,1.09182,1.09122,1.0914,2482
2024-01-07 15:00:00,1.0914,1.09162,1.09028,1.09045,2386
2024-01-07 15:15:00,1.09045,1.09093,1.08942,1.0899,4838
2024-01-07 15:30:00,1.0899,1.09035,1.08886,1.08898,3659
2024-01-07 15:45:00,1.08898,1.0893,1.08779,1.08829,4295
2024-01-07 16:00:00,1.08829,1.08914,1.08787,1.0889,4423
2024-01-07 16:15:00,1.0889,1.09075,1.08851,1.09033,3831
2024-01-07 16:30:00,1.09033,1.09039,1.0896,1.08997,3171
2024-01-07 16:45:00,1.08997,1.09016,1.08883,1.08896,3956
2024-01-07 17:00:00,1.08896,1.08903,1.08732,1.08765,4214
2024-01-07 17:15:00,1.08765,1.08789,1.0859,1.08626,4830
2024-01-07 17:30:00,1.08626,1.08647,1.08589,1.08599,4160
2024-01-07 17:45:00,1.08599,1.08635,1.0859,1.08599,4403
2024-01-07 18:00:00,1.08599,1.08735,1.08572,1.08714,1068
2024-01-07 18:15:00,1.08714,1.08718,1.08581,1.08609,3624
2024-01-07 18:30:00,1.08609,1.08613,1.08576,1.08613,3455
2024-01-07 18:45:00,1.08613,1.08639,1.0851,1.08549,1153
2024-01-07 19:00:00,1.08549,1.08562,1.08461,1.08509,4785
2024-01-07 19:15:00,1.08509,1.08541,1.08339,1.08384,1234
2024-01-07 19:30:00,1.08384,1.08405,1.08258,1.08276,4400
2024-01-07 19:45:00,1.08276,1.08467,1.08241,1.08421,1451
2024-01-07 20:00:00,1.08421,1.08595,1.08408,1.08555,1038
2024-01-07 20:15:00,1.08555,1.08569,1.08431,1.08475,2532
2024-01-07 20:30:00,1.08475,1.08584,1.0847,1.08542,4935
2024-01-07 20:45:00,1.08542,1.08647,1.08527,1.08598,4021
2024-01-07 21:00:00,1.08598,1.08737,1.08548,1.08727,1466
2024-01-07 21:15:00,1.08727,1.08727,1.08677,1.08689,1241
2024-01-07 21:30:00,1.08689,1.08725,1.08671,1.08699,1017
2024-01-07 21:45:00,1.08699,1.08768,1.08692,1.08759,1866
2024-01-07 22:00:00,1.08759,1.08881,1.08758,1.08834,3318
2024-01-07 22:15:00,1.08834,1.08845,1.0878,1.08828,2302
2024-01-07 22:30:00,1.08828,1.08866,1.08741,1.08769,3363
2024-01-07 22:45:00,1.08769,1.08861,1.08764,1.08853,1669
2024-01-07 23:00:00,1.08853,1.08887,1.08843,1.08863,3965
2024-01-07 23:15:00,1.08863,1.09031,1.0882,1.09012,4823
2024-01-07 23:30:00,1.09012,1.0905,1.0901,1.0905,2405
2024-01-07 23:45:00,1.0905,1.09083,1.09005,1.09083,2449
2024-01-08 00:00:00,1.09083,1.09117,1.08993,1.09025,1299
2024-01-08 00:15:00,1.09025,1.09062,1.08924,1.08957,1917
2024-01-08 00:30:00,1.08957,1.08968,1.08911,1.08955,1898
2024-01-08 00:45:00,1.08955,1.09088,1.08914,1.09084,3016
2024-01-08 01:00:00,1.09084,1.09257,1.09057,1.09233,3635
2024-01-08 01:15:00,1.09233,1.09334,1.09206,1.09319,1536
2024-01-08 01:30:00,1.09319,1.09493,1.09307,1.09447,3804
2024-01-08 01:45:00,1.09447,1.09578,1.09435,1.0955,1966
2024-01-08 02:00:00,1.0955,1.09661,1.09537,1.09651,2829
2024-01-08 02:15:00,1.09651,1.09682,1.09551,1.09556,1289
2024-01-08 02:30:00,1.09556,1.09659,1.09555,1.09632,1565
2024-01-08 02:45:00,1.09632,1.09774,1.09615,1.09738,2838
2024-01-08 03:00:00,1.09738,1.09747,1.09662,1.09686,2627
2024-01-08 03:15:00,1.09686,1.09722,1.09491,1.09537,1175
2024-01-08 03:30:00,1.09537,1.09538,1.09449,1.09491,1774
2024-01-08 03:45:00,1.09491,1.09619,1.0949,1.09599,1523
2024-01-08 04:00:00,1.09599,1.09606,1.0943,1.09464,2259
2024-01-08 04:15:00,1.09464,1.09513,1.09424,1.0949,3479
2024-01-08 04:30:00,1.0949,1.09502,1.09359,1.09391,4219
2024-01-08 04:45:00,1.09391,1.09412,1.0925,1.09252,3432
2024-01-08 05:00:00,1.09252,1.09274,1.09159,1.09175,4749
2024-01-08 05:15:00,1.09175,1.09339,1.0915,1.09292,1941
2024-01-08 05:30:00,1.09292,1.09371,1.09283,1.09345,3541
2024-01-08 05:45:00,1.09345,1.09362,1.0925,1.09252,2121
2024-01-08 06:00:00,1.09252,1.09265,1.09126,1.09141,4355
2024-01-08 06:15:00,1.09141,1.09281,1.09099,1.09241,2418
2024-01-08 06:30:00,1.09241,1.09362,1.09226,1.09332,1910
2024-01-08 06:45:00,1.09332,1.09341,1.09182,1.09221,3207
2024-01-08 07:00:00,1.09221,1.09312,1.09219,1.09281,4424
2024-01-08 07:15:00,1.09281,1.09305,1.0918,1.09202,1757
2024-01-08 07:30:00,1.09202,1.09302,1.09153,1.09259,1525
2024-01-08 07:45:00,1.09259,1.0939,1.09245,1.09341,2261
2024-01-08 08:00:00,1.09341,1.09397,1.09337,1.09362,1354
2024-01-08 08:15:00,1.09362,1.09426,1.09358,1.09406,4951
2024-01-08 08:30:00,1.09406,1.09427,1.09347,1.09348,4597
2024-01-08 08:45:00,1.09348,1.09438,1.09337,1.09411,2159
2024-01-08 09:00:00,1.09411,1.09427,1.09282,1.09311,3519
2024-01-08 09:15:00,1.09311,1.09429,1.09292,1.09407,2298
2024-01-08 09:30:00,1.09407,1.09448,1.0925,1.09258,2050
2024-01-08 09:45:00,1.09258,1.09404,1.0925,1.09388,4481
2024-01-08 10:00:00,1.09388,1.09504,1.09366,1.09459,3431
2024-01-08 10:15:00,1.09459,1.09498,1.094,1.09402,2532
2024-01-08 10:30:00,1.09402,1.09456,1.09398,1.09444,4648
2024-01-08 10:45:00,1.09444,1.09475,1.09424,1.09429,3472
2024-01-08 11:00:00,1.09429,1.09494,1.09411,1.09451,1148
2024-01-08 11:15:00,1.09451,1.09485,1.09346,1.0935,2782
2024-01-08 11:30:00,1.0935,1.09531,1.09312,1.09496,3360
2024-01-08 11:45:00,1.09496,1.0954,1.09451,1.09491,2258
2024-01-08 12:00:00,1.09491,1.09494,1.09314,1.09349,3176
2024-01-08 12:15:00,1.09349,1.09417,1.09321,1.09397,3664
2024-01-08 12:30:00,1.09397,1.0945,1.09363,1.09408,1962
2024-01-08 12:45:00,1.09408,1.09511,1.09379,1.09506,1880
2024-01-08 13:00:00,1.09506,1.09543,1.09327,1.09365,4016
2024-01-08 13:15:00,1.09365,1.09468,1.0935,1.09465,1259
2024-01-08 13:30:00,1.09465,1.09509,1.0942,1.09479,3024
2024-01-08 13:45:00,1.09479,1.09518,1.09311,1.09355,2910
2024-01-08 14:00:00,1.09355,1.09389,1.09209,1.09249,2720
2024-01-08 14:15:00,1.09249,1.09349,1.09225,1.09327,3412
2024-01-08 14:30:00,1.09327,1.09435,1.0932,1.09415,3908
2024-01-08 14:45:00,1.09415,1.09588,1.0939,1.09555,4575
2024-01-08 15:00:00,1.09555,1.09603,1.09389,1.0943,4629
2024-01-08 15:15:00,1.0943,1.09496,1.09389,1.09487,1495
2024-01-08 15:30:00,1.09487,1.09641,1.09457,1.09591,2811
2024-01-08 15:45:00,1.09591,1.09603,1.09438,1.09446,4529
2024-01-08 16:00:00,1.09446,1.09466,1.09413,1.09418,2948
2024-01-08 16:15:00,1.09418,1.09475,1.09379,1.09463,2330
2024-01-08 16:30:00,1.09463,1.0947,1.09345,1.09375,3886
2024-01-08 16:45:00,1.09375,1.09409,1.09348,1.09381,2179
2024-01-08 17:00:00,1.09381,1.09421,1.09221,1.0924,4218
2024-01-08 17:15:00,1.0924,1.09288,1.09183,1.09221,3408
2024-01-08 17:30:00,1.09221,1.09304,1.09194,1.09302,2636
2024-01-08 17:45:00,1.09302,1.09373,1.09256,1.09339,1758
2024-01-08 18:00:00,1.09339,1.0941,1.09315,1.09392,4767
2024-01-08 18:15:00,1.09392,1.09474,1.09355,1.0945,2069
2024-01-08 18:30:00,1.0945,1.09472,1.09311,1.0934,2481
2024-01-08 18:45:00,1.0934,1.09393,1.09314,1.09374,4157
2024-01-08 19:00:00,1.09374,1.09409,1.09252,1.09301,1480
2024-01-08 19:15:00,1.09301,1.09472,1.09273,1.09449,4113
2024-01-08 19:30:00,1.09449,1.09573,1.09405,1.09548,2129
2024-01-08 19:45:00,1.09548,1.09596,1.09471,1.09489,4236
2024-01-08 20:00:00,1.09489,1.09526,1.09405,1.09448,2479
2024-01-08 20:15:00,1.09448,1.09604,1.09445,1.09579,1109
2024-01-08 20:30:00,1.09579,1.09709,1.09547,1.0967,3036
2024-01-08 20:45:00,1.0967,1.09673,1.09567,1.09573,2269
2024-01-08 21:00:00,1.09573,1.09683,1.09532,1.09636,3958
2024-01-08 21:15:00,1.09636,1.09666,1.09518,1.09526,3998
2024-01-08 21:30:00,1.09526,1.09675,1.09503,1.09636,3098
2024-01-08 21:45:00,1.09636,1.09774,1.09634,1.09745,4182
2024-01-08 22:00:00,1.09745,1.09749,1.09639,1.09675,3021
2024-01-08 22:15:00,1.09675,1.09707,1.09531,1.09565,1948
2024-01-08 22:30:00,1.09565,1.09671,1.09544,1.09625,2974
2024-01-08 22:45:00,1.09625,1.09657,1.09537,1.09552,2572
2024-01-08 23:00:00,1.09552,1.09556,1.09505,1.09511,1672
2024-01-08 23:15:00,1.09511,1.09613,1.09468,1.09567,2585
2024-01-08 23:30:00,1.09567,1.09626,1.09564,1.09616,4562
2024-01-08 23:45:00,1.09616,1.09678,1.09611,1.09646,1618
2024-01-09 00:00:00,1.09646,1.09691,1.09478,1.09514,2366
2024-01-09 00:15:00,1.09514,1.09536,1.09479,1.09518,2923
2024-01-09 00:30:00,1.09518,1.09565,1.09411,1.09444,1514
2024-01-09 00:45:00,1.09444,1.09478,1.09286,1.09312,3407
2024-01-09 01:00:00,1.09312,1.09361,1.09193,1.0924,1747
2024-01-09 01:15:00,1.0924,1.09286,1.0918,1.09208,4836
2024-01-09 01:30:00,1.09208,1.09317,1.09179,1.09309,1089
2024-01-09 01:45:00,1.09309,1.09374,1.09284,1.09333,2545
2024-01-09 02:00:00,1.09333,1.09372,1.09308,1.09351,2208
2024-01-09 02:15:00,1.09351,1.09504,1.0934,1.0948,2901
2024-01-09 02:30:00,1.0948,1.09528,1.09466,1.09485,2419
2024-01-09 02:45:00,1.09485,1.09503,1.09336,1.0936,1092
2024-01-09 03:00:00,1.0936,1.09391,1.09246,1.09263,3678
2024-01-09 03:15:00,1.09263,1.09302,1.09225,1.09296,3209
2024-01-09 03:30:00,1.09296,1.09404,1.09295,1.09367,3329
2024-01-09 03:45:00,1.09367,1.0937,1.0923,1.09255,2890
2024-01-09 04:00:00,1.09255,1.09293,1.09072,1.09117,2671
2024-01-09 04:15:00,1.09117,1.09133,1.09065,1.09081,2634
2024-01-09 04:30:00,1.09081,1.09191,1.09042,1.09181,3030
2024-01-09 04:45:00,1.09181,1.09206,1.0907,1.09097,2831
2024-01-09 05:00:00,1.09097,1.09136,1.09033,1.09081,4277
2024-01-09 05:15:00,1.09081,1.09122,1.09059,1.09092,3758
2024-01-09 05:30:00,1.09092,1.09124,1.09003,1.09008,1169
2024-01-09 05:45:00,1.09008,1.09159,1.08972,1.09128,3907
2024-01-09 06:00:00,1.09128,1.09223,1.09083,1.09202,3020
2024-01-09 06:15:00,1.09202,1.09232,1.09133,1.09175,1811
2024-01-09 06:30:00,1.09175,1.09246,1.09161,1.09199,1660
2024-01-09 06:45:00,1.09199,1.09217,1.09158,1.09163,1421
2024-01-09 07:00:00,1.09163,1.09207,1.09105,1.09125,3632
2024-01-09 07:15:00,1.09125,1.09144,1.09062,1.091,2858
2024-01-09 07:30:00,1.091,1.09253,1.09094,1.09222,4964
2024-01-09 07:45:00,1.09222,1.09252,1.09138,1.0917,2117
2024-01-09 08:00:00,1.0917,1.09211,1.09022,1.09063,4425
2024-01-09 08:15:00,1.09063,1.0907,1.08955,1.08999,4575
2024-01-09 08:30:00,1.08999,1.09133,1.08958,1.0909,2552
2024-01-09 08:45:00,1.0909,1.09171,1.09086,1.09137,3198
2024-01-09 09:00:00,1.09137,1.09222,1.09106,1.09181,1159
2024-01-09 09:15:00,1.09181,1.09327,1.09153,1.09307,2234
2024-01-09 09:30:00,1.09307,1.09371,1.09268,1.09329,4469
2024-01-09 09:45:00,1.09329,1.09501,1.09313,1.09453,4423
2024-01-09 10:00:00,1.09453,1.09459,1.09278,1.09309,2899
2024-01-09 10:15:00,1.09309,1.09416,1.09265,1.09386,3101
2024-01-09 10:30:00,1.09386,1.0944,1.09339,1.09396,1637
2024-01-09 10:45:00,1.09396,1.09517,1.09366,1.09494,4642
